Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Fertilizer,Crop,Yield
76.9695604799155,20.93437349607808,17.96454275396296,28.828856761230863,53.03846289680704,6.177505094187356,91.22347629719779,78.08303044011099,Sugarcane,9.047748197043257
76.8492507203187,20.890620507965878,18.11855899424033,28.74797135281981,66.00673102268739,7.338064442692462,144.9245890757566,78.15830869679183,Sugarcane,9.039373927873893
77.00430467351931,22.148137973313258,20.05632336417112,27.847001678454976,58.09267669875201,6.222568549014389,113.74030990284183,75.94863050317286,Sugarcane,8.764590825308114
77.14772527146516,22.014300412621733,19.95323483567816,28.19113553765149,52.91432973855966,5.829055003674482,74.21008131561882,76.10579548793274,Sugarcane,9.017027046669025
64.91956327077914,18.1318860492092,18.86476283779457,37.12550050538171,62.924553939168746,6.185445669455487,104.6437905325226,50.09771467782292,Sugarcane,9.100267319236076
64.94191740382922,18.08169054184213,19.08249949216115,37.108484121332005,64.10105401009194,6.554853269586649,73.0988106481133,50.18428269892774,Sugarcane,9.032094897641883
64.99239499547375,18.110086616651504,19.259838769748335,36.85898989759362,55.90263526793314,6.226570223534699,121.88781486570528,50.01216523491019,Sugarcane,8.857993420537818
68.15022512162926,21.98036061543298,18.049805219746883,36.99123594380107,61.27268623216203,5.954513003518374,129.11340135251734,62.1646083096894,Sugarcane,9.08272860236129
78.00673317223219,22.84530434500224,20.0585552601827,27.99921320253894,63.65469781552671,6.928376505233438,147.49959484873926,76.98362907881169,Sugarcane,8.9265023940692
64.86465259283952,18.109460902726312,18.984041024049105,36.94737922587163,45.465508831336734,6.369757484688578,127.84969358312892,50.08931622736679,Sugarcane,9.012024780596096
76.92005918287263,21.13504676306179,17.979000341130188,28.90160440609866,62.10525543732999,6.455834950609912,59.74097176385869,78.05876120622003,Sugarcane,8.93591938458068
69.83657923217227,19.09927949686811,18.10194765764206,35.004711386137565,61.48171546085196,5.111854571785738,99.75513968621621,65.11038564900014,Sugarcane,8.95130655442608
64.96161575676352,18.062005977560187,18.93525803906879,36.97270455242429,57.58946092533123,7.144749028937245,108.84311884704357,49.98484985610824,Sugarcane,8.919236378646755
64.95031400819114,17.968757722870972,19.041133829072425,37.15568076105349,52.65173534910208,7.017351433174362,105.23363521484995,50.06561087995517,Sugarcane,9.070615674244197
77.9889097977307,23.173287718377185,20.075999607750635,28.05179579515966,52.07915690833198,6.320053891087008,140.92221905817254,77.04903904721553,Sugarcane,9.040024208018462
77.11478579744788,20.884189984871483,17.985432737623547,29.24635965440032,59.1646884789416,7.183099418246048,80.41695360646345,77.90494770406382,Sugarcane,8.904782506705622
69.90521801399977,18.986286059053587,17.842375500543568,34.86153300419962,63.48938236297741,6.075225467153907,142.39421747764936,65.06383426693142,Sugarcane,8.993308551853268
65.00419443829091,18.02231910091317,19.04068001441775,36.85513763843458,66.32527190827562,6.868588815066287,91.76990864939839,49.92361523104837,Sugarcane,9.21408759277032
67.96150619460109,22.143652061148124,18.017315183925,37.18509721459332,70.9163749740097,5.521648621581692,109.67410683888778,61.89766755013708,Sugarcane,9.044774712826914
65.039579615801,17.987569607117717,19.071235535908567,37.2087913610669,60.92769597167094,5.903839492495931,131.47352461986583,49.92400350429512,Sugarcane,9.195587707553075
68.08608805532467,21.90861447646762,17.878911939174227,37.06654748137216,61.12618393256833,6.69269443949433,101.07828192203799,61.92343755499189,Sugarcane,9.009323973870668
76.88020855256056,21.0882421968396,17.891069057682444,28.78054651258257,58.93557393955512,6.1482338020941425,123.12047739156337,78.11661935134101,Sugarcane,8.858295610056159
65.19526836140332,18.041682004261222,18.995197801117577,37.08132015428414,55.0464882937852,7.006946524108823,107.99390594556854,49.97013155782311,Sugarcane,8.943792545588122
76.98754956068339,21.973144134675387,20.019619694767417,27.98308095556885,66.18647423188648,6.648519373991233,139.47496854134732,75.81081966083495,Sugarcane,8.920427616538335
69.82517663140428,19.00207472700121,17.772213380942862,34.96586750176706,62.42727338124183,6.879907952492665,119.8896503526044,64.92060863814822,Sugarcane,8.955040124353975
70.0373051015876,19.078479735064693,17.877440999218287,35.066011043229665,49.519911848500826,7.277906762793788,105.55734577241692,64.88819975601949,Sugarcane,8.94417991786559
77.96528710297167,22.948931853613985,19.991571544636912,27.96841688117168,61.88980694353689,6.629030128468997,127.619396014393,76.97124090816949,Sugarcane,8.917119889111762
78.00565191112666,23.090798603711104,19.945923457502023,27.86571775182673,56.66164242034404,6.286352565624172,69.30249220464252,76.88024294978297,Sugarcane,8.999193343993653
77.04380550216544,21.82575104490991,19.935003344456224,27.84071096541697,58.35416224993839,6.8689836224885665,115.07094966187798,76.06993740383186,Sugarcane,9.016527101027902
69.90378558353328,18.948145932607293,18.062420756435458,34.957545143213494,59.694219899738954,6.835744599743837,74.33192724203825,64.97311023956718,Sugarcane,8.894289959978522
65.00151008357426,18.008556468188086,19.09342519548084,37.01938704531044,59.93712911660974,5.681119208125033,135.014480174394,50.04612174685875,Sugarcane,8.855696088652136
68.02434162836347,22.16285550013681,18.140626141948005,37.31462099441018,68.34778215292354,6.799200933368399,98.49567527700741,62.039916185377294,Sugarcane,9.010100526541736
64.82878265560723,17.946986522171333,19.02920421294705,36.84424171970717,63.74813639134172,6.515237325311293,99.58884095388869,50.1236132634172,Sugarcane,9.01619894469608
77.0555861105489,21.83196828295658,20.03152587659431,27.991164745942747,69.86871588500237,7.11968053261012,127.88432914010386,76.09395767749388,Sugarcane,8.910630456420588
65.13949561586402,17.915251441777045,19.08410920910682,37.03155494388453,59.86984202338071,6.454720533067655,89.05296680576406,49.81414798382112,Sugarcane,8.850667111218508
64.95457916015802,17.869265281948895,18.96357501099028,37.07175523855724,64.4923096105668,5.925766666720407,119.5040469111372,49.94371456788505,Sugarcane,9.203543791520213
65.15187035048982,18.126844205867844,19.252930307834145,36.95649056844851,54.7475783701212,6.865227083358282,110.1882524185075,50.02207046781167,Sugarcane,8.895172066997162
76.9982073086277,22.038094351085128,19.931759558779717,27.84582197615856,61.274828754154896,6.908494902919287,107.31088192623375,76.02042000009332,Sugarcane,9.055141149735098
64.92721917305005,17.93319845334101,19.084933204527424,37.06014384367342,58.432147765908304,6.170160049531189,109.90599432108075,50.12208164710766,Sugarcane,9.082128499276658
65.02488014741628,18.001336989187823,18.93576611686469,37.00465317009738,67.69831131193476,6.139605417982515,123.14612842700988,50.11009765157051,Sugarcane,9.128535080822695
65.34793958612433,18.18724541774925,18.98798487119445,36.9757218729019,66.3012483672515,7.387213486205816,82.26243112788764,50.11114143094581,Sugarcane,9.005533816256158
70.00447978165613,19.108807856470797,18.01381116457373,35.212568551655224,56.13246865587333,6.082521491643143,186.35342442556603,65.03993742482582,Sugarcane,8.749229671544654
64.94484530855158,17.96166666346053,19.12390927077241,37.06316920069138,66.51663511910589,5.780498732086534,118.36029665674135,49.895067094057445,Sugarcane,9.071931804603167
77.98397445940097,23.16998673601244,19.9857503217385,28.07111086390982,52.567880663815714,6.865157188320926,93.44087475994864,77.06705515824245,Sugarcane,8.948056799283297
69.88297456718904,18.96613880361831,18.0750393077006,35.087545870956674,63.032648783144346,7.019880314864733,74.8739115985153,65.14815118791093,Sugarcane,8.984725927578845
64.97153017144772,18.13237059574716,19.116588380826258,36.92275423188432,58.98196591908738,6.435295932060108,112.61366029154398,50.07750591550534,Sugarcane,8.902802398180484
68.05796309799366,22.00893336529528,18.025738705482613,36.92377627557636,58.60783134403817,5.5182073934012745,116.92069764128651,62.06958986847357,Sugarcane,9.167377361813
77.09809643586719,20.9565119317501,18.111091287518192,28.906538224585297,61.564923596904826,6.4916265655187955,135.36064588250971,77.98438590361708,Sugarcane,9.088426313259411
76.92824092181927,21.047830216892464,17.90761675664327,29.01959730265923,67.25217956151423,7.884847836033444,119.71512398755823,77.92115117164381,Sugarcane,9.108722982206642
77.01533621978075,21.986814672603256,19.9221268055466,28.140667577685164,57.29450317254461,6.477365728503582,124.99796989844721,76.03886320570115,Sugarcane,8.939790266025945
65.09643588025533,18.12705433240709,19.090651868072555,37.04307357763727,60.976854835209096,6.595391126949478,96.05864346319031,50.05260602716912,Sugarcane,8.88706167265136
65.17735338330574,17.824781393825333,19.0720523212172,37.00535555275491,57.6320668215889,5.813458392944796,114.60382941652213,50.06450143265187,Sugarcane,9.04304336806925
64.8843146751817,17.829909665214846,19.02593659277709,36.96853699104648,56.14599413676615,7.10689720681477,103.16035317875864,49.92000333894103,Sugarcane,9.059307395156894
77.07428307057137,21.875532716158425,20.103164689648253,28.124970288997183,55.65529314914175,5.976876930598364,107.79684658047225,76.11763982104323,Sugarcane,9.003233864274272
67.98349540645182,21.624095671078138,18.147079297058912,36.99064204780756,64.28171601224477,7.753176783053946,71.93872249384027,62.087459412803184,Sugarcane,9.191366290252676
64.9646848280436,18.11679235389124,18.90304055965789,36.879298735180754,57.15959617738009,6.9943322051342625,78.75187306262848,49.98535009832335,Sugarcane,8.99703622491084
76.93138303334143,21.96566666288557,19.97836619661546,28.100278673230243,55.46622871325539,6.610317457839991,108.68318267872624,76.0885490010169,Sugarcane,8.951756227566356
76.9211961717044,20.981729428960463,18.1314223129971,28.927367726337994,51.99411447844441,6.115682029685151,111.2807832874048,78.01018709814825,Sugarcane,9.006236701920578
77.90409716893865,23.254005455273663,20.087663370387077,27.829755402780798,64.98972273069849,6.196981256393094,133.8256193825006,76.99681277513083,Sugarcane,8.833175771721013
65.07151456527299,18.176827564538023,19.05651225491333,36.87569713073064,62.99124309892533,5.373651190990919,92.8785931355504,49.91308106690692,Sugarcane,9.05163948678109
65.12205397856181,17.888178446864384,18.93018046917849,37.05302715566124,59.885633203461964,6.783429751815212,84.63148503942526,50.03846001805415,Sugarcane,8.885394052978887
65.07017981831095,17.807961791963834,18.933250383672146,37.07021097576081,62.77817677602515,6.113517780481368,132.57470600924918,50.04082318856932,Sugarcane,9.12555667608045
77.07610086633213,22.060269755707136,19.852778200366014,27.99786550153237,66.87050202707432,6.499127332996727,80.48197980894817,75.97185674687854,Sugarcane,8.993108596302767
77.99317660718494,23.155827017240323,20.182899955170715,27.801880829184466,55.88985101939451,6.495522858733737,144.0309489230488,76.93878130098841,Sugarcane,9.061637731325868
65.09642484212132,18.06999773872633,19.079698232585837,37.02896759122187,50.04879628586725,7.462506071121906,129.83961719618787,50.08214759757004,Sugarcane,8.950275696508253
65.13322692137714,17.972486593256527,18.87705904716334,37.11302195831124,62.80483309230391,6.737195503930475,123.72164459150525,50.06721391393131,Sugarcane,9.11657722567411
74.0,22.0,16.0,34.0,63.23674015519351,5.6972902328374975,95.8548353786349,70.0,Sugarcane,10.0
73.0,23.0,20.0,29.0,64.6185098451461,6.000640147069362,136.88486678169815,73.0,Sugarcane,10.0
70.0,22.0,18.0,24.0,63.86754852376643,6.637155882541113,111.68082637311663,70.0,Sugarcane,10.0
73.0,21.0,19.0,29.0,57.22250814588917,6.861798199869526,141.43428585823773,72.0,Tomato,10.0
73.0,23.0,20.0,29.0,53.154864877123806,6.162634457338741,57.51340346828421,73.0,Tomato,10.0
70.0,22.0,18.0,24.0,57.514334370672,6.782322316726056,120.59214907884751,70.0,Tomato,10.0
75.0,22.0,19.0,29.0,66.96510886263026,6.057748791580587,90.87570556232924,77.0,Tomato,10.0
78.0,22.0,19.0,27.0,58.87576977855815,7.823481936732369,102.14359216852878,78.0,Tomato,10.0
77.0,23.0,19.0,28.0,65.51021221056058,6.637324937000743,83.27605445870941,79.0,Tomato,10.0
77.0,23.0,19.0,29.0,63.281823082622665,7.088560830610997,100.67544693825151,75.0,Tomato,10.0
76.0,22.0,19.0,28.0,61.2799957784647,6.331791956053987,106.59619628170961,77.0,Tomato,10.0
70.0,22.0,19.0,28.0,55.30715277537045,5.705940288442371,127.97516039495335,70.0,Tomato,10.0
76.0,22.0,19.0,28.0,59.684826402623536,6.304248312564223,50.97261721968363,77.0,Tomato,10.0
70.12479930847337,22.07819810333693,17.904868152124337,23.965654750460452,62.91955784988773,5.590071514559314,118.73037964641559,70.03463909011502,Tomato,9.861259122947294
73.19788871104097,23.030898111944985,19.841806704480955,29.10238290380125,60.177129529369836,6.165448871747663,100.60475035606743,73.16027623201835,Tomato,9.929627031737592
76.04131158410203,21.85407480866146,19.120490667869227,28.024001873686174,71.50863357411322,6.719292896866946,140.55043241733634,76.9358278168003,Tomato,10.045427774905557
78.00747838978477,21.96286749312046,18.94207416701671,26.917799537613625,58.28760575639089,6.567951283657797,115.22016952212573,78.05832591205238,Tomato,10.219182032475151
69.9298222043793,21.97903413187053,19.10903233539628,27.962305741979996,58.43528937315678,6.584476475714299,106.82419287159135,69.97005795871954,Tomato,10.228055857674253
75.04750907613897,21.945749167201942,19.067010917910025,28.99220049673908,60.86492612260731,6.001762462693748,101.81723190787389,76.92724785750534,Tomato,9.746508488400387
69.95957179896853,21.83379563148865,18.834328551989344,28.07871322444971,58.48223378375169,6.149823719724921,131.02437926506747,69.99997646205048,Tomato,9.888511491193238
73.7041817746952,22.12535463466259,16.158178782837336,33.84544693615073,57.70127362195995,6.365317750677223,98.03888199196138,69.89926661091066,Tomato,9.914560696317272
76.0909139449109,22.038398818830466,18.974582484713444,28.086312437045905,69.42024011552328,5.729331395278231,112.3352653266446,76.85739907420147,Tomato,9.950799770553106
75.9347086367046,21.91604493011799,19.1079291722789,27.944337938414613,55.29001238920416,6.671093639818996,147.18944523346107,76.97508110188761,Tomato,10.051190092853124
69.82204338804091,22.04516593114809,18.084247299570013,24.07958538102132,58.805233757354344,6.473325735072293,92.9402363099016,70.03537591463521,Tomato,9.937499427701598
73.03776759575287,22.910025206533867,20.110064764869293,28.88266105778999,52.92640078897923,6.27645849383167,144.09876447020486,72.8699635599139,Tomato,9.860564787437076
73.08924016637576,23.166024564549517,20.05559200848652,29.06903797427097,59.063410376357595,5.050129349400663,135.43197944031778,72.80848939152767,Tomato,10.012287323802257
73.99687773855013,21.963428730796217,16.07087763944037,33.92515078331039,60.19080459549746,7.3756339437447425,146.08555814420842,70.26947044360409,Tomato,10.011999712384137
76.16750735489943,22.09313402042892,18.905811479501647,27.89361240468198,60.79537799392582,7.08129932415506,71.05363982639912,76.88509207370082,Tomato,9.99043449584923
76.89297313463452,22.90905743416452,19.182617854355325,28.94615543163226,69.65677385808358,6.2274638269926905,105.88051218609763,75.00195838608298,Tomato,10.213079833013175
70.11507481420797,22.116447165840384,18.094415465486197,23.883655630163435,55.24879345380501,6.637706921097981,114.50408159919087,70.01186372299463,Tomato,9.939439838532474
76.91042861213354,23.00872578404879,19.27691343005048,28.85932718028208,52.66429584962986,6.446183829023767,97.63067678916332,75.16429868064829,Tomato,9.976011103086968
70.05461430877567,22.015024244627696,18.92265253715592,28.13309338488048,56.28306963100235,5.9603339175794305,132.64340996920924,70.0806336635863,Tomato,10.0883955749283
74.95556865461413,21.986860733325944,19.021504851243428,28.971885393834054,67.3262030143084,6.330151571200625,116.57102775296724,77.10905886654753,Tomato,9.945913411994814
73.16637887300142,21.015244873017668,19.080498506414035,28.882183701999136,62.150614803811024,5.4846766250237255,141.63465544716055,71.94487044086011,Tomato,10.111220079195377
72.92642325677642,22.929820867355804,20.082612055967296,29.102707781586208,51.657233132444084,6.78290782036044,110.44630292624977,72.90754133776521,Tomato,10.04268719879566
75.06794953777253,21.998240236825453,18.94116847916283,29.175077484790368,58.97164537926358,6.913710084250421,109.63923191762129,77.10674524519548,Tomato,10.074883670100489
70.01480815524198,21.827384771562222,18.14433796822663,24.06394857535937,51.763912511073414,6.476434131919853,108.57657932797119,70.10596353383337,Tomato,9.926758091124544
69.96673790077107,22.02200374324737,18.81174774125401,28.045279094386316,59.093119370023096,5.791385752069095,104.67994902481591,70.0039222588747,Tomato,10.044350941765334
75.99262700414936,21.865870372259423,19.136351652050557,28.117962618929617,67.28989655748309,7.186147578539804,119.69012936504362,76.87115623053502,Tomato,9.973813310608508
72.98133116674174,23.157917528086926,19.9900754994197,29.02550123508952,55.205030011343496,6.216694416436131,103.611577867879,72.91522507173636,Tomato,9.906990014361869
69.93301367603914,21.94322097428026,17.95553818342956,24.11893012490581,67.42380300893389,6.77753544015947,119.13924883588376,70.00362375757994,Tomato,9.897039200654357
72.97179659239234,22.960775685756605,19.972156251588466,28.88714706015423,55.22021124988794,7.9094864099979265,101.72164473620131,72.95057126368138,Tomato,9.899946225173156
72.96042838002592,23.000732788622937,20.010638429882977,29.09556019924418,58.9111991787578,6.066060244467751,131.81155975210473,72.91961727489922,Tomato,10.058924387644913
73.03558041774369,23.057471560191065,20.114762155485018,29.01412979286016,71.35700573328785,6.2806407853605135,103.21655193465159,73.0962194977608,Tomato,9.97063368450014
77.07686493028065,22.828346292590197,19.09699541600357,28.038446871833976,64.22573063722184,6.170604431921226,98.94690874716568,79.05788609589884,Tomato,9.945538166866184
74.99752757922975,21.839416896475843,18.95015895951378,29.08215152683246,68.65201093307502,6.316796157533872,136.63459357592734,77.04251786603176,Tomato,10.143074549553132
72.88238032870942,22.818014750560504,19.86927189237184,29.01254766359319,53.63761895872767,7.176129854721353,116.74342475943659,73.1058237424742,Tomato,9.99570336641628
73.2002220205781,22.83154436383038,19.950611970185328,28.718533149537397,55.81992739293556,6.570189904678308,126.40020807675802,73.02235738889486,Tomato,10.055898342089856
76.06643924282847,22.023064502736528,18.82486343389094,27.97800499217601,62.86166297057349,6.829297414738002,118.86047031076615,77.06167802330253,Tomato,9.856782280812348
69.88898779393197,21.88500818672204,19.16299907295193,27.99463934682624,58.682319539465055,6.429514078210089,80.55353980754023,70.07577071273688,Tomato,9.879268853236074
73.17276838903031,20.97833618324776,19.045839696861027,29.048181845024704,51.348155205949595,6.730768886055388,89.7541551904199,72.05848712810308,Tomato,9.802003572656387
77.84971761369594,21.886010581179665,18.896081490942407,27.03657403040352,57.69015678890362,5.984731375322993,97.90438236839346,78.11388301409309,Tomato,9.991078936448702
77.00623700999694,23.08888705731404,18.870884328938832,28.977235821596565,52.62910773067898,6.980408712840714,137.68366619990007,74.97759369715345,Tomato,9.936936536600165
72.97955492571378,22.95144349677933,19.926822146598063,28.96103915939065,55.44070415485313,6.211317678246086,118.73376056357287,73.062780562907,Tomato,9.84740903108916
77.09610264075296,22.980879403533844,18.989230799083533,28.04310252729393,61.437114236366774,6.030409360560293,128.44516271381775,78.97029041765992,Tomato,9.86953861352291
73.39321926910442,20.940345334442515,19.109267561588297,29.083123626995462,61.24716144242683,6.350095462394086,136.38000336374276,71.91321763448352,Tomato,9.95155768879761
72.99186898052365,22.820812428913857,20.1054073696965,28.90420587873613,53.68195183740053,6.054455669181364,112.81135646811131,72.83331558075768,Tomato,9.980294332961298
77.01303590498019,23.11642939679925,19.083934787562256,29.028874837718345,63.699112093554525,5.863894606713106,127.14618298653792,74.9488660582729,Tomato,10.127742077154965
75.88229044838148,21.98425501041622,18.992972959186886,27.921492174632935,58.2063269642693,6.25074074552734,96.11056694869171,77.01966860164194,Tomato,10.164882213866669
72.9198575949149,20.92206137434753,19.1094963371079,28.97194103774754,63.65808205375326,6.873692281214555,109.01012371163975,72.09820492657815,Tomato,10.02560519296584
74.07107602973949,22.09395989535804,16.12133858095272,33.962368222469216,59.9401064489552,6.200770550932801,60.701725483412986,70.04527125537672,Tomato,9.9852884211035
75.93723457721869,22.10083886789349,19.23843816761072,28.0466881354085,57.172594420752034,6.581813151451917,86.15346027366058,77.16319939360008,Tomato,10.106663102116029
72.95935092529592,23.00575998608568,19.84738662613293,29.0298244720258,51.2498977456314,6.842621627792105,92.36178596802925,72.7867608902018,Tomato,9.870320178248
72.9333414503016,20.93182453551712,19.056462986433583,28.920807394704333,60.03653171210527,6.280904843343896,149.86566606421155,72.03242935127733,Tomato,10.143284084444996
69.94974288597574,22.18210666822768,18.06099194748631,24.166843793936973,68.46540805372307,7.298805045613308,110.16506219089321,70.07374419059192,Tomato,9.945340605620675
76.97565051192001,22.967019892808107,18.939338182817924,28.848523847231675,58.4267638634482,5.705279723805119,93.28726494376984,75.07539360796163,Tomato,10.183129572430213
78.24682130688855,21.934419684199952,18.93397265622859,26.883023640837195,52.16444144838153,6.3597942192351145,129.84916799194565,77.98421974654187,Tomato,9.881137348044792
69.96487229463423,22.208195238180007,18.004722708688764,23.901792275399355,65.76925235052309,5.653901802944841,102.2568632871389,69.94976206059253,Tomato,10.03567039660397
76.973799963728,22.86021410418677,19.09650002871643,28.05861467372912,57.17839005581279,6.218453075602782,64.32996570402301,79.09578352509713,Tomato,10.196075410584005
73.20414087055153,22.909402894975187,20.232643234919863,29.01870216741163,56.36947290501389,7.29019057940583,98.24994083517613,73.08846190486966,Tomato,10.10457443559383
77.81453217260822,22.08735075428326,18.88123511316033,27.10059863661623,52.29944463072703,7.2908654727241435,120.11281236359598,77.90433039114224,Tomato,9.948800209030514
76.06822371842907,22.046993435971228,18.98822303564125,27.98021074274677,55.30308830704043,7.023500845227918,92.80760334055944,76.96234709473208,Tomato,10.044394044740049
72.90327344367249,23.18442770688097,19.99136319476364,28.83931854572955,70.16382611273491,7.018339379318866,91.13681962247466,72.88543185384222,Tomato,10.085149408830503
76.9805180714313,23.01463880544602,19.12271025943768,28.00236382259485,65.34223987125621,6.487055301794246,111.38926263722908,79.15300326868929,Tomato,9.84885053641507
70.05591877426906,21.904360793260448,19.016797879523924,27.979200642175066,59.135237147066015,6.9982300318036135,114.49195595253497,70.18466116313957,Tomato,9.97814911830266
73.01767713679975,23.1199883901602,20.052581365882965,28.893149518837493,60.70097640300335,5.307105153416613,100.47817726064149,72.97485953927534,Tomato,9.8774893477013
69.8804321058867,21.84402972856952,18.790107342904065,28.151169632598585,60.41749940779364,5.609168490340424,107.1902919813828,69.96839895239557,Tomato,10.132935218863215
74.9255953113357,22.001098382459038,19.009956987965715,29.098325146161237,63.71065562490877,6.839776315273781,102.27669278262321,77.00784712205174,Tomato,9.930424549273006
72.92400660880865,22.885309845719835,19.95431443274992,28.800528624715657,55.05683345376795,6.977911100495216,84.36183125415619,72.83438586874875,Tomato,10.007042177600953
76.13321535115325,21.90121579446846,19.167696801899165,27.790870980206066,67.07396556375058,6.404258819792896,100.05679338785859,76.8862824788506,Tomato,9.878156657711813
73.03179733866868,22.95146402115621,20.080222405684147,28.84694479976425,62.567680967912594,6.187488606577958,117.93775112017072,72.89376944433039,Tomato,9.892626727753385
69.98480730989982,21.95949038000802,18.003996247528423,23.98465445133531,64.77582138007091,6.503029775990699,108.84300018497001,70.08937032177924,Tomato,9.80526824234533
76.07922570058261,22.080759416319317,19.08697746981005,27.73992538653976,62.813237231479214,6.354719269459096,116.03873447508278,76.9385767008343,Tomato,10.011307272107196
76.84557666055504,22.963187057245243,18.91798665728938,29.065458592026896,66.77499685897881,6.787741161356877,141.3552117910535,75.00265039126812,Tomato,10.235329232265858
77.05404697986604,22.903115096301853,19.027595150467384,27.895258598636016,56.349716554409554,6.081817412860262,102.89487967542846,78.93214333570567,Tomato,9.885598150987374
75.845323215689,21.919123537405437,19.116116515227297,27.93507131881969,50.92308699557304,7.01147829502235,110.64012414951321,77.05951223546069,Tomato,9.97492689498664
77.0409028586406,22.93241131274824,18.95769753833469,28.06811931587101,53.67459949959164,6.685453295251213,120.16470757420421,78.94908338596359,Tomato,9.97631643058293
73.16636787541728,22.88519366623712,20.038154681567843,28.99805144492569,61.806180367092296,6.2181248317464775,97.50818714105202,73.16877894443284,Tomato,10.02698647907918
76.07419747745875,22.084824994161597,19.110151753930943,27.8257174828011,62.71906901755871,6.344849112803888,109.35763558455798,77.11986173593131,Tomato,10.192408043572774
73.98052806663375,21.912167002221363,16.12351122321346,34.049531682866295,59.88525246960984,6.576732427935509,96.74488966844851,69.94959529440004,Tomato,10.030942660993553
75.98729590735016,21.89324629080876,19.08753241507755,27.912310926588777,65.52317880269926,6.754013313221801,122.04982023442314,77.06144764473417,Tomato,9.963533434209229
70.05707604117447,21.98857918423713,18.117136851780668,24.168633550191736,65.13742209508933,6.297133517945156,141.05985516355105,69.90142536090562,Tomato,9.96148110812159
77.86903470694303,21.954938086340952,18.78345630716704,27.06213084369956,59.22111017960738,5.843933558820607,103.59831110495405,77.93018382194468,Tomato,10.06198204786126
69.93159289519829,22.1147256468807,18.226789291489563,23.89335794640858,61.52363780253658,7.101775866793798,95.66223998996969,70.05576076128409,Tomato,9.90101988566262
72.77585390369924,22.99804497984238,19.92315264459361,28.771394292317662,58.6123305327588,6.1457364624323,79.6055276458012,72.95092060614068,Tomato,9.98222718155631
77.0810223642182,22.977107759958297,18.9740975463553,28.86481220982933,49.22433760659007,5.200968884324506,96.27182637803948,75.03456485713521,Tomato,10.069031708227431
75.84904134270194,22.042352751346645,19.144270131219727,28.038027860449667,48.13312139667702,6.238589668795352,102.12651465403641,76.89718313619856,Tomato,10.03474734086887
70.06313885010813,22.0439867893196,17.968904341438705,24.01590061301694,52.81251865028724,6.807337814870432,108.28979443169023,70.124032029168,Tomato,10.06241927611293
76.99765187429867,23.022484939307844,18.96062020151501,28.962355114456816,66.68899674065904,5.854943578732077,97.79999805495756,75.02097236274746,Tomato,9.89677984574869
73.05383348051828,20.981332931334197,19.13999428656146,29.0678661150152,64.75494182406403,6.485613705391825,109.68984599856934,72.10322533924577,Tomato,9.847857558730311
77.90973860016214,21.86001970266777,18.92622568270789,27.04048922113099,57.07847575299781,6.459109796208886,104.37111506938605,77.92543827121595,Tomato,10.105133388663855
77.00418595567058,23.023212541584936,18.90956905981974,28.04835487606723,61.61814266372627,6.485084316933918,118.70324795854567,79.01794811769815,Tomato,10.1622643959683
76.93421697162147,22.99851552186323,18.867980248729104,28.97138170528308,53.63048225725959,6.037436302582727,113.93070394860742,74.9499301827776,Tomato,9.85063910462264
72.83329407837479,21.128111352314964,18.98094781927931,28.854954557442245,59.860261453868716,5.928571250341934,125.5448167246517,72.02739147132945,Tomato,9.977303582104836
74.88619539911068,21.945837447384083,18.95698654189229,28.90678079467288,58.37734499591472,6.67877620732927,108.74980677260615,76.96097969638402,Tomato,10.157746884052337
76.83026253463272,23.07677224500097,19.001698786351728,29.222035545995865,47.55933771215282,5.725337614963607,81.86410948711831,75.25538252288383,Tomato,10.054120842666707
72.85312319881614,22.91968917083033,19.935464286414746,29.022514457711114,68.79334205674807,6.411711490317633,113.07046938429971,73.02792100137138,Tomato,10.071239325605472
73.2341651243814,21.017285563228363,19.163277831596087,29.06460627979603,58.2732429911606,7.064645788350339,79.55461201078232,71.97799959326804,Tomato,9.884657380368974
73.0144831514992,20.970352913900424,18.899397414932185,29.31190165936676,59.00078099626345,6.479075471337734,110.75751316790704,72.08969763332536,Tomato,9.880630796455575
69.90532387367689,22.06684664846349,18.02051742573657,24.138053447927376,59.937301563577776,6.504442707786449,107.58027413237426,69.89321036056427,Tomato,9.962595046294512
72.97601498821469,23.06384342012528,20.03565143626618,29.008237303081557,62.8433743993343,5.620643627796415,136.73048699888457,72.91855303180131,Tomato,9.73816833522902
72.91858503888783,22.988421334069336,20.104841839234147,28.941354020543734,66.0047588369338,5.986522820928503,116.48517789162264,72.98899731907424,Tomato,10.023066083300986
73.11838665968038,21.24501971068953,18.962606100074566,28.92848058603372,72.16676282744993,6.0733649219202315,91.22326997051657,71.8471928682166,Tomato,9.910586301318112
77.8008976247957,22.05225761365529,19.041669087969662,27.089854353183966,62.49120661799169,6.351479364289741,112.52003940741672,77.97463575024253,Tomato,9.841093968350654
73.12484126464514,23.021951428293335,20.001719946115163,28.94278322241749,56.270286178360536,6.278750101429644,114.46098919897844,73.12200996889064,Tomato,9.96663845631616
78.03589218827537,21.925209790215884,18.911242014612608,27.06709661425499,57.007549320952805,5.600410535382307,121.40608303674631,78.03299240339983,Tomato,10.03644797588298
74.12330785361239,21.86220753101504,16.08816313376095,33.764241545219384,56.23475699810088,6.231588621217454,80.05872712285712,69.92723518314442,Tomato,10.00927442635736
